,Title,Url,Date,Summary,Industry
203,Niche no more: Bosch is bullish on fuel cell vehicles,https://www.automotiveworld.com/articles/niche-no-more-bosch-is-bullish-on-fuel-cell-vehicles/,"June 29, 2020","After years in limbo, hydrogen fuel cell technology is closer than ever to commercialisation, and Bosch sees commercial vehicles as the most promising application. By Freddie Holmes",Automotive and Assembly
204,"COMMENT: “Siri, unlock my car…”",https://www.automotiveworld.com/articles/comment-siri-unlock-my-car/,"June 26, 2020","Thanks to Apple’s announcement at the annual WWDC, drivers will soon be able to open their car with just their iPhone, writes Alyssa Altman",Automotive and Assembly
205,Post-COVID transport operators must offer contactless services,https://www.automotiveworld.com/articles/post-covid-transport-operators-must-offer-contactless-services/,"June 26, 2020","Contactless payment will see greater adoption in public transport networks worldwide. Along with preventing the spread of COVID-19, it could lay the brickwork for MaaS. By Xavier Boucherat",Automotive and Assembly
206,"Hydrogen key to decarbonisation efforts, but viability varies",https://www.automotiveworld.com/articles/hydrogen-key-to-decarbonisation-efforts-but-viability-varies/,"June 26, 2020",Lobby groups have long advocated for electric vehicles and against internal combustion engines—but where does the hydrogen fuel cell vehicle fall into the discussion? By Freddie Holmes,Automotive and Assembly
207,When COVID meets Brexit: a crash course in crisis preparation,https://www.automotiveworld.com/articles/when-covid-meets-brexit-a-crash-course-in-crisis-preparation/,"June 25, 2020",The UK is facing a potential double-edged sword if it exits the EU without a comprehensive trade agreement during a pandemic. Megan Lampinen looks at current preparations,Automotive and Assembly
208,Volvo Group ‘in good shape to weather the storm’—report,https://www.automotiveworld.com/articles/volvo-group-in-good-shape-to-weather-the-storm-report/,"June 25, 2020","2020 will be a tough year for the Swedish truck group, but careful management could see it through the crisis. By Martin Kahl",Automotive and Assembly
209,Automakers urged to introduce battery passports for electric vehicles,https://www.automotiveworld.com/articles/automakers-urged-to-introduce-battery-passports-for-electric-vehicles/,"June 25, 2020",Freddie Holmes speaks to the Global Battery Alliance to find out why traceability and sustainability should become key priorities moving forward,Automotive and Assembly
210,Scale required for economically viable fuel cell vehicle technology,https://www.automotiveworld.com/articles/scale-required-for-economically-viable-fuel-cell-vehicle-technology/,"June 25, 2020","In some respects, fuel cell powertrains present less of a challenge than battery EVs, but greater scale is required to balance the books. By Xavier Boucherat",Automotive and Assembly
211,Could cleaner mobility be a crisis success story?,https://www.automotiveworld.com/articles/could-cleaner-mobility-be-a-crisis-success-story/,"June 24, 2020",How much impact will various governments’ post-COVID industry support packages have on the automotive industry? By Megan Lampinen,Automotive and Assembly
212,COVID-19 forces public transportation towards a digital future,https://www.automotiveworld.com/articles/covid-19-forces-public-transportation-towards-a-digital-future/,"June 24, 2020","Though many operators had already started the transition, COVID is expected to be the tipping point for public transit digitisation. By Jack Hunsley",Automotive and Assembly
213,Infrastructure still the missing piece in the hydrogen trucking puzzle,https://www.automotiveworld.com/articles/infrastructure-still-the-missing-piece-in-the-hydrogen-trucking-puzzle/,"June 24, 2020","Hydrogen may be an ideal fit for trucking, but only with the appropriate infrastructure development. By Jack Hunsley",Automotive and Assembly
214,COMMENT: Why the connected car needs a supply chain update,https://www.automotiveworld.com/articles/comment-why-the-connected-car-needs-a-supply-chain-update/,"June 23, 2020","Bridging the traditional supply chain and these new market dynamics, the Cybertech Tier will help unleash a new wave of automotive innovation, writes Moshe Shlisel",Automotive and Assembly
215,A focus on trucks changes the hydrogen infrastructure challenge,https://www.automotiveworld.com/articles/a-focus-on-trucks-changes-the-hydrogen-infrastructure-challenge/,"June 23, 2020",The industry seems in agreement that any sizeable future for hydrogen mobility lies in trucking. This changes the nature of the infrastructure challenge. By Xavier Boucherat,Automotive and Assembly
216,Multimodal mobility is a transportation revolution,https://www.automotiveworld.com/articles/multimodal-mobility-is-a-transportation-revolution/,"June 23, 2020","Integrated mobility will permanently change transport sector business models, write Christoph Domke and Quentin Potts",Automotive and Assembly
217,Russian tech giant in pursuit of universal robotaxi tech,https://www.automotiveworld.com/articles/russian-tech-giant-in-pursuit-of-universal-robotaxi-tech/,"June 22, 2020",Megan Lampinen speaks to Yandex about the latest technological developments in its self-driving fleet,Automotive and Assembly
218,BMW confident in a hydrogen fuel cell future as others jump ship,https://www.automotiveworld.com/articles/bmw-confident-in-a-hydrogen-fuel-cell-future-as-others-jump-ship/,"June 22, 2020","Though numerous automakers have begun to distance themselves from passenger fuel cell vehicles, BMW is aiming to launch series production this decade. By Jack Hunsley",Automotive and Assembly
219,What role do automakers play in multimodal mobility?,https://www.automotiveworld.com/articles/what-role-do-automakers-play-in-multimodal-mobility/,"June 22, 2020","With urban commuting habits evolving, automakers will need to broaden their portfolios to cater to the new multimodal mobility market. By Jack Hunsley",Automotive and Assembly
220,Hydrogen-diesel combustion: a low-hanging fruit for commercial vehicles?,https://www.automotiveworld.com/articles/hydrogen-diesel-combustion-a-low-hanging-fruit-for-commercial-vehicles/,"June 19, 2020","Hydrogen fuel may prove a useful means of emissions reduction outside of fuel cells, writes Freddie Holmes",Automotive and Assembly
221,COMMENT: The auto industry must prove that black lives matter,https://www.automotiveworld.com/articles/comment-the-auto-industry-must-prove-that-black-lives-matter/,"June 19, 2020","US autoworkers will pause work today in solidarity with the Black community and the struggle against racial injustice, as the industry examines its structural inequalities. By Xavier Boucherat",Automotive and Assembly
222,Einride outlines its vision for sustainable trucking,https://www.automotiveworld.com/articles/einride-outlines-its-vision-for-sustainable-trucking/,"June 19, 2020","Autonomous, electric trucking start-up believes now is the moment to lay down centralised, digital foundations for a sustainable trucking future. By Jack Hunsley",Automotive and Assembly
223,Be like Antwerp: how a former traffic hotspot now leads on multimodal mobility,https://www.automotiveworld.com/articles/be-like-antwerp-how-a-former-traffic-hotspot-now-leads-on-multimodal-mobility/,"June 19, 2020","Once home to some of the worst congestion in Europe, Antwerp’s vision and conviction in the field of MaaS makes it a good example of what’s possible. By Xavier Boucherat",Automotive and Assembly
224,Volkswagen CEO faces uphill battle with COVID recovery,https://www.automotiveworld.com/articles/volkswagen-ceo-faces-uphill-battle-with-covid-recovery/,"June 18, 2020",The world's largest automaker has some of the industry's biggest problems. Megan Lampinen takes a closer look at recent developments,Automotive and Assembly
225,"Payment an important factor in multimodal mobility, but challenges are myriad",https://www.automotiveworld.com/articles/payment-an-important-factor-in-multimodal-mobility-but-challenges-are-myriad/,"June 18, 2020","The ability to pay for an end-to-end trip across multiple transport modes may be appealing for many, but business models remain uncertain. By Xavier Boucherat",Automotive and Assembly
226,What’s next for driver and occupant monitoring systems?,https://www.automotiveworld.com/articles/whats-next-for-driver-and-occupant-monitoring-systems/,"June 17, 2020",New safety standards and increased automation will spur advancements around in-vehicle monitoring technology. By Megan Lampinen,Automotive and Assembly
227,COMMENT: Automotive Tier 1s need specialist partners now more than ever,https://www.automotiveworld.com/articles/comment-automotive-tier-1s-need-specialist-partners-now-more-than-ever/,"June 17, 2020","Improving collaboration between large corporations and small innovators will accelerate the realisation of new technologies—essential in a post-COVID world, believes Professor Chris Brace",Automotive and Assembly
228,Multimodal platforms: the middlemen between cities and mobility start-ups,https://www.automotiveworld.com/articles/multimodal-platforms-the-middlemen-between-cities-and-mobility-start-ups/,"June 17, 2020","By working with the public and private sector, platform providers are turning the notion of multimodal mobility into a reality. By Freddie Holmes",Automotive and Assembly
229,Ford’s post-COVID mobility vision riding on commercial vehicles,https://www.automotiveworld.com/articles/fords-post-covid-mobility-vision-riding-on-commercial-vehicles/,"June 16, 2020",Ford is bringing in Volkswagen Group to strengthen its CV offering as it broadens scope from moving people to moving goods. By Megan Lampinen,Automotive and Assembly
230,Can the Uber model transform freight?,https://www.automotiveworld.com/articles/can-the-uber-model-transform-freight/,"June 16, 2020","Freight brokerage is ripe for disruption, write Dr. Walter Rentzsch and Dr. Wilfried Aulbur",Automotive and Assembly
231,COVID-19 to prove a catalyst for multimodal mobility,https://www.automotiveworld.com/articles/covid-19-to-prove-a-catalyst-for-multimodal-mobility/,"June 16, 2020",Freddie Holmes investigates how the nature of point-to-point journeys may change as lockdown rules are relaxed,Automotive and Assembly
232,COMMENT: Auto industry should brace for pandemic-related mass job cuts,https://www.automotiveworld.com/articles/comment-auto-industry-should-brace-for-pandemic-related-mass-job-cuts/,"June 15, 2020","Thousands of automotive industry jobs have already been hit by COVID-19. Sadly, further mass lay-offs should be expected, warns James Froud",Automotive and Assembly
233,Intel’s Moovit move underlines importance of multimodal mobility,https://www.automotiveworld.com/articles/intels-moovit-move-underlines-importance-of-multimodal-mobility/,"June 15, 2020","Though future platforms may rely on new vehicles and technologies, convincing commuters to ditch personal vehicles relies on offering personalised journeys. By Jack Hunsley",Automotive and Assembly
234,From taxis to trucks: Uber’s disruption efforts in trucking continue,https://www.automotiveworld.com/articles/from-taxis-to-trucks-ubers-disruption-efforts-in-trucking-continue/,"June 15, 2020","Can Uber profitably apply its model to the freight sector? Maybe, say analysts, but there’s a sizeable culture gap to bridge. By Xavier Boucherat",Automotive and Assembly
235,Workhorse pairs electric vans with autonomous drones,https://www.automotiveworld.com/articles/workhorse-pairs-electric-vans-with-autonomous-drones/,"June 12, 2020",The Horsefly business is ramping up as Workhorse eyes an opportunity to become the de-facto hardware provider for last-mile aerial delivery. By Freddie Holmes,Automotive and Assembly
236,Why mobility will be different in a post-COVID world,https://www.automotiveworld.com/articles/why-mobility-will-be-different-in-a-post-covid-world/,"June 12, 2020","A radical re-think of ride-sharing services, public transport systems and airlines may be the only way for mobility to survive the impact of the coronavirus pandemic, writes Konstantin Sidorov ",Automotive and Assembly
237,Could networked freight help jumpstart digital load matching?,https://www.automotiveworld.com/articles/could-networked-freight-help-jumpstart-digital-load-matching/,"June 12, 2020","Load-matching and similar solutions may be focusing too heavily on a single-trip-at-a-time approach: the solution, says SemiCab’s CEO, is networked freight. By Xavier Boucherat",Automotive and Assembly
238,Digital load matching has universal benefits for trucking worldwide,https://www.automotiveworld.com/articles/digital-load-matching-has-universal-benefits-for-trucking-worldwide/,"June 12, 2020",Freddie Holmes takes a look at how freight-matching services vary on a regional basis,Automotive and Assembly
239,Post-COVID vehicle manufacturing: what is the new normal?,https://www.automotiveworld.com/articles/post-covid-vehicle-manufacturing-what-is-the-new-normal/,"June 11, 2020",Megan Lampinen explores various views on what it takes to make production plants safe for workers,Automotive and Assembly
240,How does digital freight matching impact the world’s truck makers?,https://www.automotiveworld.com/articles/how-does-digital-freight-matching-impact-the-worlds-truck-makers/,"June 11, 2020","Freddie Holmes investigates the reasons behind Scania's eight-figure investment in a load matching start-up, and what it signals for the wider industry",Automotive and Assembly
241,The clock is ticking for the ‘global automaker’,https://www.automotiveworld.com/articles/the-clock-is-ticking-for-the-global-automaker/,"June 11, 2020","Despite current challenges, the global automotive industry remains intact, and the term ‘global automaker’ still bears some weight—for now, writes Martin Kahl",Automotive and Assembly
242,What’s tech got to do with it? Silicon Valley’s role in the future of freight,https://www.automotiveworld.com/articles/whats-tech-got-to-do-with-it-silicon-valleys-role-in-the-future-of-freight/,"June 11, 2020","The freight industry is a conservative one, but the tech sector will still be able to offer trucking invaluable ways to boost efficiencies. By Xavier Boucherat",Automotive and Assembly
243,"Maximising electric, autonomous logistics potential requires connected fleet management",https://www.automotiveworld.com/articles/maximising-electric-autonomous-logistics-potential-requires-connected-fleet-management/,"June 10, 2020",It will not be enough to trade in fossil fuel for automated electric. Sustainability and operational gains require comprehensive fleet management too. By Jack Hunsley,Automotive and Assembly
244,COMMENT: Auto industry must act fast to maintain reduced carbon emissions,https://www.automotiveworld.com/articles/comment-auto-industry-must-act-fast-to-maintain-reduced-carbon-emissions/,"June 10, 2020","As the world struggles to restart economic activity, many will look to the automotive industry to speed up its efforts on low carbon propulsion, writes Jon Beasley",Automotive and Assembly
245,COMMENT: New EU automotive laws raise benchmark for vehicle safety,https://www.automotiveworld.com/articles/comment-new-eu-automotive-laws-raise-benchmark-for-vehicle-safety/,"June 9, 2020","Aimed at significantly cutting road traffic casualties, new European car safety rules will increase potential liability for automakers, write Rod Freeman and Jamie Humphreys",Automotive and Assembly
246,Corporate debt piles up as CASE and COVID-19 challenges collide,https://www.automotiveworld.com/articles/corporate-debt-piles-up-as-case-and-covid-19-challenges-collide/,"June 9, 2020","The industry was entering a profit desert, and then came the global pandemic. Megan Lampinen takes a look at some of the current financial responses",Automotive and Assembly
247,Digital freight matching central to increased fleet efficiency and sustainability,https://www.automotiveworld.com/articles/digital-freight-matching-at-the-heart-of-increased-fleet-efficiency-and-sustainability/,"June 9, 2020",Fleets are looking to digital freight matching to unlock significant environmental and operational efficiency gains. By Jack Hunsley,Automotive and Assembly
248,"Rethinking last-mile logistics, post-COVID-19: Facing the ‘next normal’",https://www.automotiveworld.com/articles/rethinking-last-mile-logistics-post-covid-19-facing-the-next-normal/,"June 9, 2020","Last-mile success will be tough, but getting it wrong could be catastrophic, write Eric Hannon, Bernd Heid, Anja Huber, and Christoph Klink of McKinsey & Company",Automotive and Assembly
249,COVID-19 to reshape urban mobility,https://www.automotiveworld.com/articles/covid-19-to-reshape-urban-mobility/,"June 8, 2020",Could the global pandemic prompt a redesign of the whole mobility structure? By Megan Lampinen,Automotive and Assembly
250,Widespread adoption required for the Uber model to truly transform freight,https://www.automotiveworld.com/articles/widespread-adoption-required-for-the-uber-model-to-truly-transform-freight/,"June 8, 2020",The efficiency benefits of digital freight matching are clear. What is less so is whether the entire sector can be convinced. By Jack Hunsley,Automotive and Assembly
251,"Last-mile innovation driven by delivery sector, not automotive",https://www.automotiveworld.com/articles/last-mile-innovation-driven-by-delivery-sector-not-automotive/,"June 8, 2020","From drones and droids to electric driverless vans, companies are investigating new ways to get parcels from depot to door. By Freddie Holmes",Automotive and Assembly
252,German stimulus targets electric vehicles for COVID recovery,https://www.automotiveworld.com/articles/german-stimulus-targets-electric-vehicles-for-covid-recovery/,"June 5, 2020",Megan Lampinen examines both the economic and environmental benefits promised by the German government's industry stimulus package,Automotive and Assembly
253,COMMENT: E-mobility and energy management go hand-in-hand,https://www.automotiveworld.com/articles/comment-e-mobility-and-energy-management-go-hand-in-hand/,"June 5, 2020","The electric vehicle and energy industries are inextricably linked, writes Joseph Levy",Automotive and Assembly
254,Multiple scenarios loom large for automakers ahead of CASE mobility,https://www.automotiveworld.com/articles/multiple-scenarios-loom-large-for-automakers-ahead-of-case-mobility/,"June 5, 2020","CASE mobility remains both just round the corner, and years away. Defining a timeline is increasingly challenging, but a focus on experience seems a sure bet. By Xavier Boucherat",Automotive and Assembly
255,Can the auto industry successfully disrupt urban delivery?,https://www.automotiveworld.com/articles/can-the-auto-industry-successfully-disrupt-urban-delivery/,"June 5, 2020","Regardless of whether disruption comes from new entrants or established giants, the operation must be productive, reliable and affordable. By Freddie Holmes",Automotive and Assembly
256,COMMENT: Why is the electric bus not already fully charged?,https://www.automotiveworld.com/articles/comment-why-is-the-electric-bus-not-already-fully-charged/,"June 4, 2020",Roger Brereton considers some of the technological barriers to the widespread adoption of electric buses,Automotive and Assembly
257,"First mile innovation sparse, but ideas are surfacing",https://www.automotiveworld.com/articles/first-mile-innovation-sparse-but-ideas-are-surfacing/,"June 4, 2020","Traditional logistics players will continue to dominate the first mile delivery segment, but increased innovation is expected moving forward. By Xavier Boucherat",Automotive and Assembly
258,Nissan’s ‘radical action’ plan signals end of Ghosn era,https://www.automotiveworld.com/articles/nissans-radical-action-plan-signals-end-of-ghosn-era/,"June 3, 2020",Megan Lampinen takes a closer look at the dramatic cost-cutting strategies outlined by Nissan and its Alliance partners,Automotive and Assembly
259,"Post-COVID auto industry rescue, French style",https://www.automotiveworld.com/articles/post-covid-auto-industry-rescue-french-style/,"June 3, 2020",Megan Lampinen takes a closer look at France's approach to industry support in the wake of the novel coronavirus,Automotive and Assembly
260,No hands: COVID-19 demands a contactless last mile,https://www.automotiveworld.com/articles/no-hands-covid-19-demands-a-contactless-last-mile/,"June 3, 2020","The global pandemic is driving change in last mile delivery, and one of the main priorities is to develop systems that keep consumers safe. By Xavier Boucherat",Automotive and Assembly
261,Core logistics players will remain the true last mile alphas,https://www.automotiveworld.com/articles/core-logistics-players-will-remain-the-true-last-mile-alphas/,"June 2, 2020","Although specific innovations make headlines, true last mile dominance falls to those that can deliver to anywhere by any means. By Jack Hunsley",Automotive and Assembly
262,"The road to an autonomous future: within reach, or a tantalizing mirage?",https://www.automotiveworld.com/articles/the-road-to-an-autonomous-future-within-reach-or-a-tantalizing-mirage/,"June 2, 2020","Although a fully autonomous vehicle fleet seems closer than ever, the remaining hurdles are daunting, writes Kevin Roberts",Automotive and Assembly
263,"AV standards slowed, not stopped, by pandemic",https://www.automotiveworld.com/articles/av-standards-slowed-not-stopped-by-pandemic/,"June 1, 2020","The novel coronavirus could spur interest in autonomous vehicles, but rulemaking may struggle to keep pace. By Megan Lampinen",Automotive and Assembly
264,When can we have autonomous vehicles? Once there’s a business case,https://www.automotiveworld.com/articles/when-can-we-have-autonomous-vehicles-once-theres-a-business-case/,"June 1, 2020","Conditional autonomy is already possible, but achieving meaningful scale requires a profitable enterprise. COVID-19 could accelerate that, writes Xavier Boucherat",Automotive and Assembly
265,First mile an ideal learning ground for future last mile automaker deployments,https://www.automotiveworld.com/articles/first-mile-an-ideal-learning-ground-for-future-last-mile-automaker-deployments/,"June 1, 2020","Although they may lack the logistics expertise, developing internal first mile solutions could lay the foundations for future last mile operations. By Jack Hunsley",Automotive and Assembly
266,COVID-19 drives innovation in road freight sector,https://www.automotiveworld.com/articles/covid-19-drives-innovation-in-road-freight-sector/,"May 29, 2020","The pandemic has driven collaborative projects that bring potentially valuable digitised technologies to the road, helping fleets and drivers achieve flexibility. By Xavier Boucherat",Automotive and Assembly
267,What will it take to secure the future of bus transport?,https://www.automotiveworld.com/articles/what-will-it-take-to-secure-the-future-of-bus-transport/,"May 29, 2020",Megan Lampinen speaks to Zeelo about its mission to make the bus as safe as possible in the wake of COVID-19,Automotive and Assembly
268,"Big things, small packages: autonomous shuttles prepare for service",https://www.automotiveworld.com/articles/big-things-small-packages-autonomous-shuttles-prepare-for-service/,"May 29, 2020","Among the many options opened up by autonomy is shuttle-based microtransit. The future for the segment could prove diverse, and early applications could arrive soon. By Xavier Boucherat",Automotive and Assembly
269,Space-saving wheels could boost commercial vehicle capacity,https://www.automotiveworld.com/articles/space-saving-wheels-could-boost-commercial-vehicle-capacity/,"May 28, 2020","By removing the bulky systems that lie at the base of the vehicle, one start-up believes it can take carrying capacity to a new level. By Freddie Holmes",Automotive and Assembly
270,COMMENT: How long can automaker CEOs shield from coronavirus?,https://www.automotiveworld.com/articles/comment-how-long-can-automaker-ceos-shield-from-coronavirus/,"May 28, 2020","There were no symptoms of COVID-19 at Aston Martin, but it’s only a matter of time before the virus claims its first automaker CEO, writes Martin Kahl",Automotive and Assembly
271,German court ruling keeps Volkswagen Dieselgate going strong,https://www.automotiveworld.com/articles/german-court-ruling-keeps-volkswagen-dieselgate-going-strong/,"May 28, 2020",Five years on and Volkswagen Group's Dieselgate scandal still refuses to go away. By Megan Lampinen,Automotive and Assembly
272,Suppliers get realistic about autonomous driving,https://www.automotiveworld.com/articles/suppliers-get-realistic-about-autonomous-driving/,"May 28, 2020","Commercialisation of various autonomous driving systems is expected between 2021 and 2025, but robotaxis remain elusive for now. By Freddie Holmes",Automotive and Assembly
273,What’s the post-COVID outlook for CASE?,https://www.automotiveworld.com/articles/whats-the-post-covid-outlook-for-case/,"May 27, 2020","As cash-strapped automakers adjust focus back to the bread and butter business areas, Megan Lampinen examines the outlook for connected, autonomous, shared and electric mobility",Automotive and Assembly
274,Developers remain bullish on robotaxi launch dates despite COVID hurdle,https://www.automotiveworld.com/articles/developers-remain-bullish-on-robotaxi-launch-dates-despite-covid-hurdle/,"May 27, 2020","Initial AV timelines might have proven too ambitious. But, the 2020s could still see huge strides in autonomous, and particularly robotaxi development. By Jack Hunsley",Automotive and Assembly
275,COMMENT: Uber needs to deliver to overcome its profit dilemma,https://www.automotiveworld.com/articles/comment-uber-needs-to-deliver-to-overcome-its-profit-dilemma/,"May 26, 2020","If Uber fails to push into new and exciting areas, it risks continuing to lose money and investor backing, as well as consumer interest, writes Alyssa Altman",Automotive and Assembly
276,"To address climate change, automakers must collaborate for system change",https://www.automotiveworld.com/articles/to-address-climate-change-automakers-must-collaborate-for-system-change/,"May 26, 2020","Sector and cross-sector collaboration is the only way for the auto industry to tackle climate change, writes Dr Heike Schulze",Automotive and Assembly
277,"For Waymo, taking the AV mainstream relies on public acceptance",https://www.automotiveworld.com/articles/for-waymo-taking-the-av-mainstream-relies-on-public-acceptance/,"May 26, 2020","As it expands into logistics as well as ride-hailing, Waymo firmly believes the future success of AVs will rely on getting the public on board in more ways than one. By Jack Hunsley",Automotive and Assembly
278,Petrochemical players urge well-to-wheel approach to greener mobility,https://www.automotiveworld.com/articles/petrochemical-players-urge-well-to-wheel-approach-to-greener-mobility/,"May 25, 2020",Electrification must be paired with a lifecycle analysis approach to the automotive industry’s pollution footprint. By Jack Hunsley,Automotive and Assembly
279,Forget levels: automakers focus on ‘useful’ applications for autonomous driving,https://www.automotiveworld.com/articles/forget-levels-automakers-focus-on-useful-applications-for-autonomous-driving/,"May 25, 2020","The rhetoric has always implied a race to Level 5 automation, but automakers now appear to have more realistic timelines in place. By Freddie Holmes",Automotive and Assembly
280,"What are the next steps for smart, safe automotive HMI?",https://www.automotiveworld.com/articles/what-are-the-next-steps-for-smart-safe-automotive-hmi/,"May 22, 2020",Megan Lampinen takes a closer look at the latest developments in voice and gesture control,Automotive and Assembly
281,Tech sector insight vital for automaker success post-COVID,https://www.automotiveworld.com/articles/tech-sector-insight-vital-for-automaker-success-post-covid/,"May 22, 2020","The automotive industry’s crystal ball is murkier than ever, and it will require all the insight it can get to succeed at CASE mobility. By Xavier Boucherat",Automotive and Assembly
282,Are all automakers doing enough to tackle climate change?,https://www.automotiveworld.com/articles/are-all-automakers-doing-enough-to-tackle-climate-change/,"May 22, 2020",Some automakers are proving exemplary in their efforts to decarbonise; others may potentially be hindering progress. By Xavier Boucherat,Automotive and Assembly
283,"COVID-19 dents EV sales, but long-term growth unaffected",https://www.automotiveworld.com/articles/covid-19-dents-ev-sales-but-long-term-growth-unaffected/,"May 21, 2020","BloombergNEF’s latest electric vehicle outlook acknowledges the damage done by COVID-19, but asserts the continued growth of the EV segment. By Xavier Boucherat",Automotive and Assembly
284,COVID and electrification accelerate declining engine production,https://www.automotiveworld.com/articles/covid-and-electrification-accelerate-declining-engine-production/,"May 21, 2020","A global pandemic as the auto industry transitions to electrification has shifted engine production from peak performance to improved efficiency, writes Martin Kahl",Automotive and Assembly
285,Auto industry urged to take proactive stance on climate change,https://www.automotiveworld.com/articles/auto-industry-urged-to-take-proactive-stance-on-climate-change/,"May 21, 2020","Manufacturers are expanding their sustainability strategies, but Capgemini believes the focus is currently too narrow. By Freddie Holmes",Automotive and Assembly
286,COMMENT: How to achieve an all-electric future for fleets,https://www.automotiveworld.com/articles/comment-how-to-achieve-an-all-electric-future-for-fleets/,"May 20, 2020","The right planning and forward-looking investment can result in cleaner, smarter and more cost-effective vehicles, writes Alain Costa",Automotive and Assembly
287,Start-ups and auto giants alike need help engineering next-gen mobility,https://www.automotiveworld.com/articles/start-ups-and-auto-giants-alike-need-help-engineering-next-gen-mobility/,"May 20, 2020",From match-making services to competitions—Megan Lampinen takes a look at some of the various forms of support for CASE challenges,Automotive and Assembly
288,Auto industry aligns decarbonisation targets with future mobility goals,https://www.automotiveworld.com/articles/auto-industry-aligns-decarbonisation-targets-with-future-mobility-goals/,"May 20, 2020","Autonomous and electric vehicles can be developed in a way that accommodates climate change efforts, but it will take time and money. By Freddie Holmes",Automotive and Assembly
289,Ambition is critical: automaker targets for tackling climate change,https://www.automotiveworld.com/articles/ambition-is-critical-automaker-targets-for-tackling-climate-change/,"May 19, 2020","The automaker contribution to tackling climate change will be invaluable, and most are playing ball with EV deployment plans and renewable manufacturing. By Xavier Boucherat",Automotive and Assembly
290,Why micromobility will be a key component of future urban smart mobility,https://www.automotiveworld.com/articles/why-micromobility-will-be-a-key-component-of-future-urban-smart-mobility/,"May 19, 2020","The micromobility trend is here to stay as a critical component of the wider mobility spectrum, writes Dominique Bonte",Automotive and Assembly
291,Could the UK lead the hydrogen fuel cell bus charge?,https://www.automotiveworld.com/articles/could-the-uk-lead-the-hydrogen-fuel-cell-bus-charge/,"May 18, 2020",Wrightbus owner Jo Bamford speaks to Megan Lampinen about his vision for zero emission transport,Automotive and Assembly
292,"Interview: Dane Parker, Chief Sustainability Officer, General Motors",https://www.automotiveworld.com/articles/interview-dane-parker-chief-sustainability-officer-general-motors/,"May 18, 2020","Jack Hunsley speaks to GM’s sustainability lead, Dane Parker, to learn more about how the automaker is tackling climate change.",Automotive and Assembly
293,Can regulation turn micromobility start-ups into transportation necessity?,https://www.automotiveworld.com/articles/can-regulation-turn-micromobility-start-ups-into-transportation-necessity/,"May 18, 2020","It didn’t start well, and in some cities, there are still challenges to overcome, but regulation is helping micromobility services find their niche, writes Xavier Boucherat",Automotive and Assembly
294,Harmonisation could help regulatory headache posed by autonomous vehicles,https://www.automotiveworld.com/articles/harmonisation-could-help-regulatory-headache-posed-by-autonomous-vehicles/,"May 15, 2020",TomTom's Head of Government and Regulatory Affairs speaks to Megan Lampinen about the fragmented regulatory landscape for self-driving vehicles,Automotive and Assembly
295,COMMENT: Strategic IoT outsourcing can help automakers quickly grow connectivity,https://www.automotiveworld.com/articles/comment-strategic-iot-outsourcing-can-help-automakers-quickly-grow-connectivity/,"May 15, 2020","Launching successful connected vehicle programmes requires innovators who understand the consumer time-to-market product cycle, writes Raj Kanaya",Automotive and Assembly
296,Keeping riders safe will require an orderly approach to micromobility,https://www.automotiveworld.com/articles/keeping-riders-safe-will-require-an-orderly-approach-to-micromobility/,"May 15, 2020","To truly integrate micromobility into existing networks, it is time to leave the ‘wild west’ approach behind. By Jack Hunsley",Automotive and Assembly
297,Vehicle assembly was falling—and then came COVID-19,https://www.automotiveworld.com/articles/vehicle-assembly-was-falling-and-then-came-covid-19/,"May 14, 2020","Vehicle production was in decline before the pandemic struck; now the coronavirus could plunge global vehicle output in 2020 to levels last seen almost a decade ago, writes Martin Kahl",Automotive and Assembly
298,Team effort: Micromobility players must share goals with cities to survive,https://www.automotiveworld.com/articles/team-effort-micromobility-players-must-share-goals-with-cities-to-survive/,"May 14, 2020","Micromobility players share their perspectives on relationships with urban centres, and how operations will stay relevant in the time of COVID-19. By Xavier Boucherat",Automotive and Assembly
299,Toyota braces for 80% drop in profit,https://www.automotiveworld.com/articles/toyota-braces-for-80-drop-in-profit/,"May 13, 2020","The novel coronavirus pandemic is set to hit the automaker where it hurts, but it is not the first crisis Toyota has weathered. By Freddie Holmes",Automotive and Assembly
300,Pininfarina draws on history to prepare for the future of motoring,https://www.automotiveworld.com/articles/pininfarina-draws-on-history-to-prepare-for-the-future-of-motoring/,"May 13, 2020",Chief Executive Silvio Angori shares Pininfarina's strategy for surviving these unprecedented challenges. By Megan Lampinen,Automotive and Assembly
301,San Francisco rewards micromobility start-ups that play by the rules,https://www.automotiveworld.com/articles/san-francisco-rewards-micromobility-start-ups-that-play-by-the-rules/,"May 13, 2020","The city was quick to put plucky start-ups in their place, and a healthy ecosystem of safe, accessible and affordable solutions is developing. By Freddie Holmes",Automotive and Assembly
302,COVID-19 is pushing asset-heavy rental fleets to diversify,https://www.automotiveworld.com/articles/covid-19-is-pushing-asset-heavy-rental-fleets-to-diversify/,"May 12, 2020","For fleet operators, it is no longer enough to be a master of just one trade—the impact of COVID-19 has shown that players need to think much bigger. By Jack Hunsley",Automotive and Assembly
